GeneID	GeneName
leptidea_sinapisG00000001907	ank3
leptidea_sinapisG00000002124	-
leptidea_sinapisG00000007423	-
leptidea_sinapisG00000014016	slc12a9
leptidea_sinapisG00000006630	-
leptidea_sinapisG00000015123	thap2_5
leptidea_sinapisG00000009301	-
leptidea_sinapisG00000007803	-
leptidea_sinapisG00000003643	snrpg
leptidea_sinapisG00000000360	-
leptidea_sinapisG00000004785	tfe3
leptidea_sinapisG00000013650	-
leptidea_sinapisG00000013855	zbtb16
leptidea_sinapisG00000005846	-
leptidea_sinapisG00000004890	l(2)efl_6
leptidea_sinapisG00000013524	hsp83
leptidea_sinapisG00000001570	tret1_6
leptidea_sinapisG00000004334	-
leptidea_sinapisG00000013689	-
leptidea_sinapisG00000003524	-
leptidea_sinapisG00000002885	-
leptidea_sinapisG00000001827	-
leptidea_sinapisG00000015203	hectd1_2
leptidea_sinapisG00000014475	hectd1
leptidea_sinapisG00000014408	ostm1
leptidea_sinapisG00000000170	meaf6
leptidea_sinapisG00000000451	-
leptidea_sinapisG00000012347	upp1_2
leptidea_sinapisG00000007080	tspan31tspan13
leptidea_sinapisG00000000935	tmem177
leptidea_sinapisG00000014718	-
leptidea_sinapisG00000001855	-
leptidea_sinapisG00000004111	recql5
leptidea_sinapisG00000012532	polb
leptidea_sinapisG00000002348	abcc13
leptidea_sinapisG00000009237	ccdc97
leptidea_sinapisG00000014232	tomm70
leptidea_sinapisG00000002472	mrpl48
leptidea_sinapisG00000000213	-
leptidea_sinapisG00000010323	slc17a6
leptidea_sinapisG00000005149	pla1a_2
leptidea_sinapisG00000004208	-
leptidea_sinapisG00000013141	-
leptidea_sinapisG00000001450	pnlip
leptidea_sinapisG00000004233	ft_2
leptidea_sinapisG00000002890	ft
leptidea_sinapisG00000011575	-
leptidea_sinapisG00000013076	-
leptidea_sinapisG00000005517	svop
leptidea_sinapisG00000014788	lid
leptidea_sinapisG00000010817	mrpl38
leptidea_sinapisG00000009084	hip-r
leptidea_sinapisG00000015487	-
leptidea_sinapisG00000013631	lrrc24_2
leptidea_sinapisG00000010793	k0825fhkiaa0825
leptidea_sinapisG00000011001	ca2_3
leptidea_sinapisG00000002965	cad96ca
leptidea_sinapisG00000006489	-
leptidea_sinapisG00000007431	hfm1_2
leptidea_sinapisG00000009349	-
leptidea_sinapisG00000002676	-
leptidea_sinapisG00000000710	inpp5j
leptidea_sinapisG00000013967	-
leptidea_sinapisG00000012734	-
leptidea_sinapisG00000014482	sf3b4
leptidea_sinapisG00000011160	fbxl4
leptidea_sinapisG00000015256	amyamy35amy2
leptidea_sinapisG00000011053	amy35
leptidea_sinapisG00000004548	-
leptidea_sinapisG00000011572	-
leptidea_sinapisG00000012467	nep-11
leptidea_sinapisG00000006748	-
leptidea_sinapisG00000010302	mig-10
leptidea_sinapisG00000015471	-
leptidea_sinapisG00000009363	eif4g3
leptidea_sinapisG00000008922	tret1_28
leptidea_sinapisG00000012570	smc1asmc1b
leptidea_sinapisG00000007679	-
leptidea_sinapisG00000008220	dhfr_2
leptidea_sinapisG00000000117	man1b1
leptidea_sinapisG00000011795	cat_3
leptidea_sinapisG00000009693	gbeta76c_2
leptidea_sinapisG00000001447	gbeta76c
leptidea_sinapisG00000009014	-
leptidea_sinapisG00000001246	est6
leptidea_sinapisG00000006694	plod3
leptidea_sinapisG00000004293	oig-1
leptidea_sinapisG00000014882	kcnt1
leptidea_sinapisG00000006862	tnaa
leptidea_sinapisG00000002917	znf664
leptidea_sinapisG00000010094	-
leptidea_sinapisG00000004907	ttc39b
leptidea_sinapisG00000007396	cdt1_2
leptidea_sinapisG00000004770	igf2bp1
leptidea_sinapisG00000004891	-
leptidea_sinapisG00000006703	btbd17
leptidea_sinapisG00000012861	prkcsh_2
leptidea_sinapisG00000008143	zfp26_5
leptidea_sinapisG00000015193	fkbp4
leptidea_sinapisG00000006601	twk-18
leptidea_sinapisG00000013755	-
leptidea_sinapisG00000006715	apc
leptidea_sinapisG00000004684	tbrg4
leptidea_sinapisG00000007110	ca2_2
leptidea_sinapisG00000007219	sv2b_8
leptidea_sinapisG00000002445	-
leptidea_sinapisG00000005405	sv2b_6
leptidea_sinapisG00000003711	sv2b_2
leptidea_sinapisG00000014562	-
leptidea_sinapisG00000008884	sv2c_2
leptidea_sinapisG00000015232	sv2b_11
leptidea_sinapisG00000015368	-
leptidea_sinapisG00000008293	cad87a
leptidea_sinapisG00000014117	st14
leptidea_sinapisG00000006859	scarb1_2
leptidea_sinapisG00000012374	iyd
leptidea_sinapisG00000008058	-
leptidea_sinapisG00000001547	-
leptidea_sinapisG00000014646	-
leptidea_sinapisG00000002678	-
leptidea_sinapisG00000013234	-
leptidea_sinapisG00000002745	aper1_3
leptidea_sinapisG00000010063	-
leptidea_sinapisG00000008377	cwc27
leptidea_sinapisG00000004491	sin3a
leptidea_sinapisG00000008481	cnpy1
leptidea_sinapisG00000014230	-
leptidea_sinapisG00000000832	isoc1
leptidea_sinapisG00000000010	copz1
leptidea_sinapisG00000001616	spopl
leptidea_sinapisG00000004830	efnb2a
leptidea_sinapisG00000004757	agap008008
leptidea_sinapisG00000011805	-
leptidea_sinapisG00000013963	-
leptidea_sinapisG00000013075	pip5k1a
leptidea_sinapisG00000003831	-
leptidea_sinapisG00000011012	-
leptidea_sinapisG00000008057	-
leptidea_sinapisG00000002206	ced-6
leptidea_sinapisG00000005654	-
leptidea_sinapisG00000005725	-
leptidea_sinapisG00000015306	fam177a1
leptidea_sinapisG00000010932	znf672
leptidea_sinapisG00000012663	tmem151b
leptidea_sinapisG00000004795	-
leptidea_sinapisG00000007481	mcfd2_2
leptidea_sinapisG00000007773	-
leptidea_sinapisG00000014443	-
leptidea_sinapisG00000007317	corest
leptidea_sinapisG00000009157	mug71
leptidea_sinapisG00000014242	e(y)3
leptidea_sinapisG00000012962	naa20
leptidea_sinapisG00000013581	crn
leptidea_sinapisG00000009765	kiaa0391
leptidea_sinapisG00000011832	-
leptidea_sinapisG00000009882	-
leptidea_sinapisG00000003045	-
leptidea_sinapisG00000004516	-
leptidea_sinapisG00000004052	-
leptidea_sinapisG00000003063	prc1
leptidea_sinapisG00000000845	msantd3
leptidea_sinapisG00000014682	-
leptidea_sinapisG00000005946	ea_3
leptidea_sinapisG00000007817	-
leptidea_sinapisG00000014057	athl1
leptidea_sinapisG00000000379	-
leptidea_sinapisG00000014606	chst11_3
leptidea_sinapisG00000000324	ift80
leptidea_sinapisG00000001850	prmt3
leptidea_sinapisG00000002954	pde1c
leptidea_sinapisG00000001896	mal-a1mal-b2
leptidea_sinapisG00000012412	-
leptidea_sinapisG00000003313	cp66
leptidea_sinapisG00000005340	ccp84ab_3
leptidea_sinapisG00000002414	-
leptidea_sinapisG00000013679	lolal_4
leptidea_sinapisG00000006539	stam
leptidea_sinapisG00000014066	mipr
leptidea_sinapisG00000008519	-
leptidea_sinapisG00000001696	ggt7
leptidea_sinapisG00000004176	arrh_2
leptidea_sinapisG00000009696	-
leptidea_sinapisG00000004240	-
leptidea_sinapisG00000004286	-
leptidea_sinapisG00000002720	gad1
leptidea_sinapisG00000000419	-
leptidea_sinapisG00000009034	-
leptidea_sinapisG00000005199	med16
leptidea_sinapisG00000004322	neo1
leptidea_sinapisG00000013712	-
leptidea_sinapisG00000005536	-
leptidea_sinapisG00000012486	-
leptidea_sinapisG00000005353	-
leptidea_sinapisG00000013892	c38c10.2_3
leptidea_sinapisG00000000223	-
leptidea_sinapisG00000004979	nrf-6_9
leptidea_sinapisG00000003181	picot_4
leptidea_sinapisG00000007286	picot_8
leptidea_sinapisG00000000919	birc7-bdiap2
leptidea_sinapisG00000011315	-
leptidea_sinapisG00000008837	-
leptidea_sinapisG00000013351	iap
leptidea_sinapisG00000013624	msh2
leptidea_sinapisG00000005425	-
leptidea_sinapisG00000006912	-
leptidea_sinapisG00000005073	slc16a7_2
leptidea_sinapisG00000006577	-
leptidea_sinapisG00000011375	grik2_4
leptidea_sinapisG00000002383	grik1
leptidea_sinapisG00000014244	rbm27
leptidea_sinapisG00000009522	rbm26
leptidea_sinapisG00000008352	-
leptidea_sinapisG00000015030	gpr52_2
leptidea_sinapisG00000005170	akap5
leptidea_sinapisG00000014551	mapk-ak2
leptidea_sinapisG00000011272	-
leptidea_sinapisG00000009093	syt7
leptidea_sinapisG00000003200	lip1_3
leptidea_sinapisG00000006897	ampm
leptidea_sinapisG00000010083	ampm_2
leptidea_sinapisG00000002295	apn2_2
leptidea_sinapisG00000002069	apn2
leptidea_sinapisG00000006802	-
leptidea_sinapisG00000012981	rnf144a
leptidea_sinapisG00000001976	tmem223
leptidea_sinapisG00000004879	jockey\pol_2
leptidea_sinapisG00000004990	atf7ip
leptidea_sinapisG00000010002	-
leptidea_sinapisG00000006311	tefm
leptidea_sinapisG00000005942	znf252
leptidea_sinapisG00000002769	ndufv2
leptidea_sinapisG00000011120	atp2c1atp2c2
leptidea_sinapisG00000006177	-
leptidea_sinapisG00000010970	-
leptidea_sinapisG00000010219	gnbp1_3
leptidea_sinapisG00000009352	-
leptidea_sinapisG00000008100	gnbp1
leptidea_sinapisG00000012944	ugt2b15_4
leptidea_sinapisG00000000075	pcp
leptidea_sinapisG00000003825	tm
leptidea_sinapisG00000004694	-
leptidea_sinapisG00000004889	sema-2a_2
leptidea_sinapisG00000002577	tmprss9cogs
leptidea_sinapisG00000014314	prs6b
leptidea_sinapisG00000006744	estf_6
leptidea_sinapisG00000001446	-
leptidea_sinapisG00000015172	-
leptidea_sinapisG00000004869	hiuh
leptidea_sinapisG00000011323	-
leptidea_sinapisG00000013244	dmrta1
leptidea_sinapisG00000010122	hykk
leptidea_sinapisG00000008751	nox5_2
leptidea_sinapisG00000007724	-
leptidea_sinapisG00000002031	nox5
leptidea_sinapisG00000010413	-
leptidea_sinapisG00000005700	kcnj12_2
leptidea_sinapisG00000009035	huga_2
leptidea_sinapisG00000011155	cg5721
leptidea_sinapisG00000004460	chmp4b
leptidea_sinapisG00000005361	-
leptidea_sinapisG00000002677	pick1
leptidea_sinapisG00000010488	-
leptidea_sinapisG00000010135	-
leptidea_sinapisG00000013994	-
leptidea_sinapisG00000003760	klk1b3
leptidea_sinapisG00000007995	-
leptidea_sinapisG00000000056	-
leptidea_sinapisG00000011799	-
leptidea_sinapisG00000000094	-
leptidea_sinapisG00000000538	-
leptidea_sinapisG00000010960	-
leptidea_sinapisG00000005554	-
leptidea_sinapisG00000009437	-
leptidea_sinapisG00000007538	-
leptidea_sinapisG00000014775	-
leptidea_sinapisG00000007661	-
leptidea_sinapisG00000010835	-
leptidea_sinapisG00000009182	-
leptidea_sinapisG00000000230	-
leptidea_sinapisG00000015164	-
leptidea_sinapisG00000009025	-
leptidea_sinapisG00000004155	-
leptidea_sinapisG00000012804	-
leptidea_sinapisG00000012754	-
leptidea_sinapisG00000006681	-
leptidea_sinapisG00000000478	-
leptidea_sinapisG00000011437	-
leptidea_sinapisG00000001223	-
leptidea_sinapisG00000012765	-
leptidea_sinapisG00000014546	lix1l
leptidea_sinapisG00000005789	kif21b
leptidea_sinapisG00000000592	kif21a
leptidea_sinapisG00000012349	u2surp
leptidea_sinapisG00000001996	arrb1arr1
leptidea_sinapisG00000005239	-
leptidea_sinapisG00000011303	rab6
leptidea_sinapisG00000012055	cul4b
leptidea_sinapisG00000005270	-
leptidea_sinapisG00000012432	-
leptidea_sinapisG00000006795	mipep
leptidea_sinapisG00000014675	luci_6
leptidea_sinapisG00000007818	ufd1-like
leptidea_sinapisG00000012561	-
leptidea_sinapisG00000003488	phf12
leptidea_sinapisG00000009581	phf12_2
leptidea_sinapisG00000013801	-
leptidea_sinapisG00000001095	-
leptidea_sinapisG00000001816	-
leptidea_sinapisG00000012873	-
leptidea_sinapisG00000003996	es2
leptidea_sinapisG00000010126	elovl7_2
leptidea_sinapisG00000013931	-
leptidea_sinapisG00000003241	abhd11
leptidea_sinapisG00000006261	prp2
leptidea_sinapisG00000011708	dph1
leptidea_sinapisG00000001632	-
leptidea_sinapisG00000007769	mep-1
leptidea_sinapisG00000009043	unc45b
leptidea_sinapisG00000000435	cct6a
leptidea_sinapisG00000011811	cdipt
leptidea_sinapisG00000009333	-
leptidea_sinapisG00000014365	osbp
leptidea_sinapisG00000002699	aifm3_2
leptidea_sinapisG00000009733	con_3
leptidea_sinapisG00000014454	-
leptidea_sinapisG00000006911	-
leptidea_sinapisG00000006252	-
leptidea_sinapisG00000014237	-
leptidea_sinapisG00000010888	-
leptidea_sinapisG00000005396	-
leptidea_sinapisG00000015297	-
leptidea_sinapisG00000009539	-
leptidea_sinapisG00000006497	-
leptidea_sinapisG00000010818	-
leptidea_sinapisG00000004382	-
leptidea_sinapisG00000012512	-
leptidea_sinapisG00000014634	-
leptidea_sinapisG00000011476	-
leptidea_sinapisG00000000975	aael000263
leptidea_sinapisG00000000448	-
leptidea_sinapisG00000011105	pld1
leptidea_sinapisG00000000900	-
leptidea_sinapisG00000002110	ets98b
leptidea_sinapisG00000007064	-
leptidea_sinapisG00000008529	path_3
leptidea_sinapisG00000002116	-
leptidea_sinapisG00000002282	rafd
leptidea_sinapisG00000001117	-
leptidea_sinapisG00000011559	-
leptidea_sinapisG00000007065	-
leptidea_sinapisG00000014196	-
leptidea_sinapisG00000014458	-
leptidea_sinapisG00000003480	pol_4
leptidea_sinapisG00000002010	lgr4
leptidea_sinapisG00000013411	kirrel2_2
leptidea_sinapisG00000014598	-
leptidea_sinapisG00000001515	tcerg1
leptidea_sinapisG00000005371	-
leptidea_sinapisG00000013143	-
leptidea_sinapisG00000009893	znf706
leptidea_sinapisG00000004068	xpac
leptidea_sinapisG00000006985	znf567
leptidea_sinapisG00000004965	-
leptidea_sinapisG00000007498	-
leptidea_sinapisG00000010577	-
leptidea_sinapisG00000008598	-
leptidea_sinapisG00000011494	-
leptidea_sinapisG00000008248	cg5065_10
leptidea_sinapisG00000006935	pgbd4_4
leptidea_sinapisG00000014135	-
leptidea_sinapisG00000010724	-
leptidea_sinapisG00000010982	hydr2
leptidea_sinapisG00000001133	plexb
leptidea_sinapisG00000011847	-
leptidea_sinapisG00000010031	-
leptidea_sinapisG00000006587	-
leptidea_sinapisG00000014082	-
leptidea_sinapisG00000011389	-
leptidea_sinapisG00000001054	-
leptidea_sinapisG00000009320	-
leptidea_sinapisG00000005221	-
leptidea_sinapisG00000011645	-
leptidea_sinapisG00000009463	sptan1beta-spec
leptidea_sinapisG00000015581	sptan1_2
leptidea_sinapisG00000005357	sptan1
leptidea_sinapisG00000002433	sptbn1
leptidea_sinapisG00000002271	-
leptidea_sinapisG00000002656	co061
leptidea_sinapisG00000005004	npc1
leptidea_sinapisG00000012522	dis3
leptidea_sinapisG00000009444	spr_2
leptidea_sinapisG00000005327	-
leptidea_sinapisG00000004668	col15a1
leptidea_sinapisG00000007113	-
leptidea_sinapisG00000008181	prosc
leptidea_sinapisG00000004554	-
leptidea_sinapisG00000001044	htt
leptidea_sinapisG00000010749	-
leptidea_sinapisG00000012671	stim
leptidea_sinapisG00000012855	crebl2
leptidea_sinapisG00000002462	gdh
leptidea_sinapisG00000004154	kat2bkat2a
leptidea_sinapisG00000007351	gol
leptidea_sinapisG00000015349	gst1_4
leptidea_sinapisG00000007684	gst1_2
leptidea_sinapisG00000014461	-
leptidea_sinapisG00000013010	si:ch211-275j6.5
leptidea_sinapisG00000008001	dredd
leptidea_sinapisG00000010069	pop5
leptidea_sinapisG00000006608	fggy
leptidea_sinapisG00000003644	bre1
leptidea_sinapisG00000001074	-
leptidea_sinapisG00000007045	-
leptidea_sinapisG00000010133	-
leptidea_sinapisG00000006887	-
leptidea_sinapisG00000000405	-
leptidea_sinapisG00000002750	w
leptidea_sinapisG00000004508	negr1
leptidea_sinapisG00000000390	ifi30
leptidea_sinapisG00000001924	-
leptidea_sinapisG00000005139	igdb-2
leptidea_sinapisG00000007771	-
leptidea_sinapisG00000004492	-
leptidea_sinapisG00000000777	acox3
leptidea_sinapisG00000000614	pcs
leptidea_sinapisG00000009468	fcho2
leptidea_sinapisG00000005457	suds3
leptidea_sinapisG00000005563	-
leptidea_sinapisG00000003685	-
leptidea_sinapisG00000006270	-
leptidea_sinapisG00000014538	-
leptidea_sinapisG00000003790	sgf1
leptidea_sinapisG00000004129	-
leptidea_sinapisG00000001697	-
leptidea_sinapisG00000011623	-
leptidea_sinapisG00000003211	-
leptidea_sinapisG00000004385	-
leptidea_sinapisG00000006884	-
leptidea_sinapisG00000013231	-
leptidea_sinapisG00000004699	-
leptidea_sinapisG00000008265	-
leptidea_sinapisG00000002828	-
leptidea_sinapisG00000009530	-
leptidea_sinapisG00000001461	-
leptidea_sinapisG00000013444	-
leptidea_sinapisG00000006025	-
leptidea_sinapisG00000000352	-
leptidea_sinapisG00000008033	-
leptidea_sinapisG00000012179	kh
leptidea_sinapisG00000013846	taf2
leptidea_sinapisG00000005812	ttc17
leptidea_sinapisG00000007795	arhgap21
leptidea_sinapisG00000008395	arhgap21_2
leptidea_sinapisG00000008031	mrps22
leptidea_sinapisG00000013937	morn3
leptidea_sinapisG00000010486	olf186-f_2
leptidea_sinapisG00000005543	mapk1
leptidea_sinapisG00000002161	-
leptidea_sinapisG00000012315	slc5a8_4
leptidea_sinapisG00000013709	tef2_2
leptidea_sinapisG00000002713	tef2
leptidea_sinapisG00000003995	jun
leptidea_sinapisG00000006281	ppwd1
leptidea_sinapisG00000014236	cg3800_2
leptidea_sinapisG00000012237	rbm12b
leptidea_sinapisG00000006146	-
leptidea_sinapisG00000012977	-
leptidea_sinapisG00000010676	ube2r2
leptidea_sinapisG00000001175	spg21
leptidea_sinapisG00000003036	stoml2
leptidea_sinapisG00000011488	cyn-6
leptidea_sinapisG00000004884	ttc19
leptidea_sinapisG00000013594	hmcn1_3
leptidea_sinapisG00000012023	-
leptidea_sinapisG00000003897	-
leptidea_sinapisG00000011126	ankrd17
leptidea_sinapisG00000001691	-
leptidea_sinapisG00000005873	-
leptidea_sinapisG00000004806	lrpap1
leptidea_sinapisG00000004815	-
leptidea_sinapisG00000005984	-
leptidea_sinapisG00000003684	rnf19a
leptidea_sinapisG00000003037	cyp304a1
leptidea_sinapisG00000001214	rel
leptidea_sinapisG00000000261	atic
leptidea_sinapisG00000005064	-
leptidea_sinapisG00000003405	tigd4
leptidea_sinapisG00000011483	-
leptidea_sinapisG00000012249	znf45_2
leptidea_sinapisG00000007292	znf407_2
leptidea_sinapisG00000014006	mfsd6_4
leptidea_sinapisG00000003702	-
leptidea_sinapisG00000000245	ypb3
leptidea_sinapisG00000007031	pax6
leptidea_sinapisG00000009549	ca10_2
leptidea_sinapisG00000002296	-
leptidea_sinapisG00000012206	-
leptidea_sinapisG00000014293	-
leptidea_sinapisG00000007621	-
leptidea_sinapisG00000008424	-
leptidea_sinapisG00000011772	-
leptidea_sinapisG00000008345	rpia
leptidea_sinapisG00000008328	cetn1_2
leptidea_sinapisG00000013405	srebf1
leptidea_sinapisG00000010654	bab1_4
leptidea_sinapisG00000007846	-
leptidea_sinapisG00000001923	-
leptidea_sinapisG00000004961	-
leptidea_sinapisG00000011972	-
leptidea_sinapisG00000009621	-
leptidea_sinapisG00000011978	-
leptidea_sinapisG00000005050	-
leptidea_sinapisG00000009743	-
leptidea_sinapisG00000009889	-
leptidea_sinapisG00000007013	-
leptidea_sinapisG00000005135	-
leptidea_sinapisG00000003102	-
leptidea_sinapisG00000005293	-
leptidea_sinapisG00000001679	-
leptidea_sinapisG00000010643	-
leptidea_sinapisG00000005044	-
leptidea_sinapisG00000005816	-
leptidea_sinapisG00000011735	-
leptidea_sinapisG00000003879	-
leptidea_sinapisG00000002795	-
leptidea_sinapisG00000005100	-
leptidea_sinapisG00000001499	-
leptidea_sinapisG00000009162	oaz
leptidea_sinapisG00000014760	fbl4
leptidea_sinapisG00000011017	hsf
leptidea_sinapisG00000003365	art-1
leptidea_sinapisG00000002543	-
leptidea_sinapisG00000011610	heatr3
leptidea_sinapisG00000008914	nkd
leptidea_sinapisG00000010685	iqgap1
leptidea_sinapisG00000006928	pign
leptidea_sinapisG00000002347	cg18661
leptidea_sinapisG00000012770	harbi1_9
leptidea_sinapisG00000015412	sema-1a_2
leptidea_sinapisG00000012701	mfsd12
leptidea_sinapisG00000012168	holn1
leptidea_sinapisG00000007573	chd1
leptidea_sinapisG00000011629	-
leptidea_sinapisG00000004408	-
leptidea_sinapisG00000013731	-
leptidea_sinapisG00000001389	-
leptidea_sinapisG00000003083	-
leptidea_sinapisG00000012384	-
leptidea_sinapisG00000009896	-
leptidea_sinapisG00000005460	-
leptidea_sinapisG00000001754	-
leptidea_sinapisG00000007116	tex10
leptidea_sinapisG00000000256	reep2
leptidea_sinapisG00000004303	jmjd1c
leptidea_sinapisG00000002663	kdm3b
leptidea_sinapisG00000007454	-
leptidea_sinapisG00000003256	-
leptidea_sinapisG00000009594	acan
leptidea_sinapisG00000002565	-
leptidea_sinapisG00000011050	dpgn_2
leptidea_sinapisG00000012263	slc16a14_5
leptidea_sinapisG00000006764	slc16a14slc16a12slc16a12b
leptidea_sinapisG00000015592	fau
leptidea_sinapisG00000002805	nus1
leptidea_sinapisG00000007983	pnisr
leptidea_sinapisG00000008566	-
leptidea_sinapisG00000008552	-
leptidea_sinapisG00000014488	plekhg4b
leptidea_sinapisG00000011035	ttpal_12
leptidea_sinapisG00000006119	ttpal_4
leptidea_sinapisG00000010922	ttpal_11
leptidea_sinapisG00000005843	clvs2
leptidea_sinapisG00000011601	-
leptidea_sinapisG00000015398	clvs2_3
leptidea_sinapisG00000008453	pka-c3
leptidea_sinapisG00000003687	-
leptidea_sinapisG00000008683	-
leptidea_sinapisG00000009440	-
leptidea_sinapisG00000006858	-
leptidea_sinapisG00000012074	tgt
leptidea_sinapisG00000000898	ccdc25
leptidea_sinapisG00000013394	nc2beta
leptidea_sinapisG00000009446	dnajc7
leptidea_sinapisG00000010203	dolpp1
leptidea_sinapisG00000004332	psc
leptidea_sinapisG00000001288	cdc6
leptidea_sinapisG00000012786	-
leptidea_sinapisG00000008756	moody_2
leptidea_sinapisG00000011406	wrap53
leptidea_sinapisG00000006995	lipe
leptidea_sinapisG00000014434	-
leptidea_sinapisG00000004608	san
leptidea_sinapisG00000003671	lin52
leptidea_sinapisG00000006451	rps19a
leptidea_sinapisG00000010221	sorl1
leptidea_sinapisG00000004433	-
leptidea_sinapisG00000011643	rmnd1
leptidea_sinapisG00000012530	eme1
